Czas	Masa[g]
2026-01-12 21:48:34.937672	32.000
2026-01-12 21:48:34.998455	78.000
2026-01-12 21:48:35.061259	88.000
2026-01-12 21:48:35.122398	79.000
2026-01-12 21:48:35.183096	75.000
2026-01-12 21:48:35.255816	65.000
2026-01-12 21:48:35.316412	66.000
2026-01-12 21:48:35.377945	82.000
2026-01-12 21:48:35.439816	63.000
2026-01-12 21:48:35.501696	81.000
2026-01-12 21:48:35.562632	41.000
2026-01-12 21:48:35.623440	28.000
2026-01-12 21:48:35.685021	93.000
2026-01-12 21:48:35.746812	18.000
2026-01-12 21:48:35.809546	23.000
2026-01-12 21:48:35.876622	46.000
2026-01-12 21:48:36.021695	34.000
2026-01-12 21:48:36.064924	39.000
2026-01-12 21:48:36.126690	8.000
2026-01-12 21:48:36.188400	12.000
2026-01-12 21:48:36.251073	95.000
2026-01-12 21:48:36.313251	61.000
2026-01-12 21:48:36.375017	64.000
2026-01-12 21:48:36.436746	3.000
2026-01-12 21:48:36.498573	46.000
2026-01-12 21:48:36.558817	82.000
2026-01-12 21:48:36.621786	97.000
2026-01-12 21:48:36.683899	82.000
2026-01-12 21:48:36.746587	32.000
2026-01-12 21:48:36.807819	45.000
2026-01-12 21:48:36.872009	71.000
2026-01-12 21:48:36.953499	1.000
2026-01-12 21:48:36.995338	10.000
2026-01-12 21:48:37.063121	85.000
2026-01-12 21:48:37.124086	29.000
2026-01-12 21:48:37.187902	40.000
2026-01-12 21:48:37.249924	68.000
2026-01-12 21:48:37.309606	10.000
2026-01-12 21:48:37.371711	94.000
2026-01-12 21:48:37.433455	60.000
2026-01-12 21:48:37.507734	68.000
2026-01-12 21:48:37.566396	19.000
2026-01-12 21:48:37.626160	90.000
2026-01-12 21:48:37.687424	31.000
2026-01-12 21:48:37.749335	95.000
2026-01-12 21:48:37.809777	61.000
2026-01-12 21:48:37.871022	6.000
2026-01-12 21:48:37.941779	46.000
2026-01-12 21:48:38.000654	58.000
2026-01-12 21:48:38.063878	96.000
2026-01-12 21:48:38.122928	77.000
2026-01-12 21:48:38.187786	70.000
2026-01-12 21:48:38.249269	12.000
2026-01-12 21:48:38.311926	81.000
2026-01-12 21:48:38.374052	81.000
2026-01-12 21:48:38.445893	99.000
2026-01-12 21:48:38.496553	74.000
2026-01-12 21:48:38.560165	79.000
2026-01-12 21:48:38.626277	88.000
2026-01-12 21:48:38.687125	75.000
2026-01-12 21:48:38.749864	55.000
2026-01-12 21:48:38.823551	52.000
2026-01-12 21:48:38.881325	30.000
2026-01-12 21:48:39.012992	96.000
2026-01-12 21:48:39.081009	40.000
2026-01-12 21:48:39.142645	51.000
2026-01-12 21:48:39.203549	86.000
2026-01-12 21:48:39.260981	70.000
2026-01-12 21:48:39.324510	8.000
2026-01-12 21:48:39.397732	49.000
2026-01-12 21:48:39.458612	9.000
2026-01-12 21:48:39.515416	99.000
2026-01-12 21:48:39.577969	80.000
2026-01-12 21:48:39.636396	3.000
2026-01-12 21:48:39.706258	66.000
2026-01-12 21:48:39.766271	91.000
2026-01-12 21:48:39.831587	24.000
2026-01-12 21:48:39.889307	28.000
2026-01-12 21:48:39.949489	36.000
2026-01-12 21:48:40.010663	24.000
2026-01-12 21:48:40.082665	25.000
2026-01-12 21:48:40.144259	33.000
2026-01-12 21:48:40.206887	25.000
2026-01-12 21:48:40.269576	68.000
2026-01-12 21:48:40.331683	7.000
2026-01-12 21:48:40.393251	96.000
2026-01-12 21:48:40.454325	98.000
2026-01-12 21:48:40.516530	1.000
2026-01-12 21:48:40.582882	79.000
2026-01-12 21:48:40.636571	90.000
2026-01-12 21:48:40.701637	53.000
2026-01-12 21:48:40.765791	58.000
2026-01-12 21:48:40.827288	41.000
2026-01-12 21:48:40.901046	67.000
2026-01-12 21:48:40.971160	33.000
2026-01-12 21:48:41.032528	67.000
2026-01-12 21:48:41.089347	22.000
2026-01-12 21:48:41.165647	61.000
2026-01-12 21:48:41.221795	79.000
2026-01-12 21:48:41.282169	48.000
2026-01-12 21:48:41.339310	99.000
2026-01-12 21:48:41.403839	90.000
2026-01-12 21:48:41.471928	17.000
2026-01-12 21:48:41.531082	55.000
2026-01-12 21:48:41.588386	44.000
2026-01-12 21:48:41.656544	53.000
2026-01-12 21:48:41.716267	68.000
2026-01-12 21:48:41.784324	96.000
2026-01-12 21:48:41.842440	41.000
2026-01-12 21:48:41.903663	67.000
2026-01-12 21:48:42.005631	82.000
2026-01-12 21:48:42.032480	90.000
2026-01-12 21:48:42.088835	46.000
2026-01-12 21:48:42.163907	43.000
2026-01-12 21:48:42.229313	69.000
2026-01-12 21:48:42.301626	77.000
2026-01-12 21:48:42.363245	52.000
2026-01-12 21:48:42.421395	82.000
2026-01-12 21:48:42.482531	92.000
2026-01-12 21:48:42.545555	65.000
2026-01-12 21:48:42.606994	17.000
2026-01-12 21:48:42.668626	54.000
2026-01-12 21:48:42.733890	19.000
2026-01-12 21:48:42.797132	50.000
2026-01-12 21:48:42.854977	42.000
2026-01-12 21:48:42.921131	79.000
2026-01-12 21:48:42.979808	32.000
2026-01-12 21:48:43.048990	37.000
2026-01-12 21:48:43.115945	90.000
2026-01-12 21:48:43.175647	11.000
2026-01-12 21:48:43.230798	55.000
2026-01-12 21:48:43.297872	62.000
2026-01-12 21:48:43.363427	52.000
2026-01-12 21:48:43.421502	16.000
2026-01-12 21:48:43.481033	35.000
2026-01-12 21:48:43.543326	31.000
2026-01-12 21:48:43.617540	97.000
2026-01-12 21:48:43.674676	53.000
2026-01-12 21:48:43.731327	23.000
2026-01-12 21:48:43.805505	8.000
2026-01-12 21:48:43.866892	88.000
2026-01-12 21:48:43.919719	10.000
2026-01-12 21:48:43.986148	32.000
2026-01-12 21:48:44.048936	24.000
2026-01-12 21:48:44.108922	80.000
2026-01-12 21:48:44.176385	46.000
2026-01-12 21:48:44.230993	96.000
2026-01-12 21:48:44.298106	16.000
2026-01-12 21:48:44.365626	22.000
2026-01-12 21:48:44.421716	64.000
2026-01-12 21:48:44.482257	65.000
2026-01-12 21:48:44.547668	40.000
2026-01-12 21:48:44.604168	72.000
2026-01-12 21:48:44.677535	77.000
2026-01-12 21:48:44.730028	40.000
2026-01-12 21:48:44.794389	17.000
2026-01-12 21:48:44.863973	89.000
2026-01-12 21:48:45.035805	49.000
2026-01-12 21:48:45.059318	66.000
2026-01-12 21:48:45.125242	31.000
2026-01-12 21:48:45.183466	76.000
2026-01-12 21:48:45.247801	43.000
2026-01-12 21:48:45.314183	1.000
2026-01-12 21:48:45.381096	85.000
2026-01-12 21:48:45.448882	74.000
2026-01-12 21:48:45.514897	27.000
2026-01-12 21:48:45.573376	51.000
2026-01-12 21:48:45.649906	73.000
2026-01-12 21:48:45.715028	71.000
2026-01-12 21:48:45.779759	90.000
2026-01-12 21:48:45.844140	7.000
2026-01-12 21:48:45.902786	69.000
2026-01-12 21:48:45.965886	16.000
2026-01-12 21:48:46.031661	25.000
2026-01-12 21:48:46.089755	21.000
2026-01-12 21:48:46.156381	6.000
2026-01-12 21:48:46.219355	52.000
2026-01-12 21:48:46.277527	28.000
2026-01-12 21:48:46.343440	30.000
2026-01-12 21:48:46.409110	99.000
2026-01-12 21:48:46.466702	68.000
2026-01-12 21:48:46.539480	92.000
2026-01-12 21:48:46.591306	79.000
2026-01-12 21:48:46.655624	97.000
2026-01-12 21:48:46.720464	92.000
2026-01-12 21:48:46.776563	40.000
2026-01-12 21:48:46.848804	37.000
2026-01-12 21:48:46.901893	70.000
2026-01-12 21:48:46.964190	40.000
2026-01-12 21:48:47.029587	21.000
2026-01-12 21:48:47.094029	40.000
2026-01-12 21:48:47.155831	90.000
2026-01-12 21:48:47.214126	57.000
2026-01-12 21:48:47.278850	59.000
2026-01-12 21:48:47.344422	9.000
2026-01-12 21:48:47.410421	39.000
2026-01-12 21:48:47.471306	57.000
2026-01-12 21:48:47.530219	75.000
2026-01-12 21:48:47.595095	55.000
2026-01-12 21:48:47.656703	12.000
2026-01-12 21:48:47.716606	96.000
2026-01-12 21:48:47.781959	14.000
2026-01-12 21:48:47.840002	26.000
2026-01-12 21:48:47.906390	63.000
2026-01-12 21:48:48.024101	87.000
2026-01-12 21:48:48.033143	73.000
2026-01-12 21:48:48.098335	27.000
2026-01-12 21:48:48.156394	85.000
2026-01-12 21:48:48.218191	61.000
2026-01-12 21:48:48.284662	92.000
2026-01-12 21:48:48.352095	92.000
2026-01-12 21:48:48.411706	96.000
2026-01-12 21:48:48.468586	94.000
2026-01-12 21:48:48.539563	80.000
2026-01-12 21:48:48.597010	71.000
2026-01-12 21:48:48.656004	77.000
2026-01-12 21:48:48.721252	82.000
2026-01-12 21:48:48.777774	48.000
2026-01-12 21:48:48.839863	44.000
2026-01-12 21:48:48.915782	65.000
2026-01-12 21:48:48.974458	94.000
2026-01-12 21:48:49.033967	26.000
2026-01-12 21:48:49.089319	59.000
2026-01-12 21:48:49.152319	39.000
2026-01-12 21:48:49.222723	71.000
2026-01-12 21:48:49.286520	68.000
2026-01-12 21:48:49.344609	24.000
2026-01-12 21:48:49.406785	81.000
2026-01-12 21:48:49.464127	12.000
2026-01-12 21:48:49.530113	14.000
2026-01-12 21:48:49.595946	81.000
2026-01-12 21:48:49.654422	68.000
2026-01-12 21:48:49.714494	9.000
2026-01-12 21:48:49.776002	3.000
2026-01-12 21:48:49.847267	17.000
2026-01-12 21:48:49.901303	57.000
2026-01-12 21:48:49.965833	43.000
2026-01-12 21:48:50.032537	66.000
2026-01-12 21:48:50.097122	52.000
2026-01-12 21:48:50.159072	28.000
2026-01-12 21:48:50.219658	41.000
2026-01-12 21:48:50.281192	80.000
2026-01-12 21:48:50.339257	53.000
2026-01-12 21:48:50.406333	5.000
2026-01-12 21:48:50.469028	36.000
2026-01-12 21:48:50.531665	25.000
2026-01-12 21:48:50.603685	46.000
2026-01-12 21:48:50.660271	39.000
2026-01-12 21:48:50.718041	77.000
2026-01-12 21:48:50.778009	58.000
2026-01-12 21:48:50.844867	84.000
2026-01-12 21:48:50.912824	47.000
2026-01-12 21:48:51.033152	97.000
2026-01-12 21:48:51.102811	49.000
2026-01-12 21:48:51.154472	23.000
2026-01-12 21:48:51.215809	94.000
2026-01-12 21:48:51.284855	5.000
2026-01-12 21:48:51.342749	54.000
2026-01-12 21:48:51.407503	44.000
2026-01-12 21:48:51.470600	78.000
2026-01-12 21:48:51.531505	5.000
2026-01-12 21:48:51.597883	79.000
2026-01-12 21:48:51.653432	5.000
2026-01-12 21:48:51.714461	22.000
2026-01-12 21:48:51.779441	53.000
2026-01-12 21:48:51.845871	79.000
2026-01-12 21:48:51.902411	53.000
2026-01-12 21:48:51.964579	79.000
2026-01-12 21:48:52.027506	3.000
2026-01-12 21:48:52.091827	15.000
2026-01-12 21:48:52.166422	93.000
2026-01-12 21:48:52.218197	5.000
2026-01-12 21:48:52.282679	58.000
2026-01-12 21:48:52.340917	80.000
2026-01-12 21:48:52.414719	5.000
2026-01-12 21:48:52.464211	88.000
2026-01-12 21:48:52.529858	7.000
2026-01-12 21:48:52.596161	69.000
2026-01-12 21:48:52.662269	22.000
2026-01-12 21:48:52.717523	45.000
2026-01-12 21:48:52.783718	87.000
2026-01-12 21:48:52.841261	75.000
2026-01-12 21:48:52.914404	30.000
2026-01-12 21:48:52.967139	1.000
2026-01-12 21:48:53.031061	50.000
2026-01-12 21:48:53.089695	60.000
2026-01-12 21:48:53.165886	71.000
2026-01-12 21:48:53.214905	19.000
2026-01-12 21:48:53.279636	86.000
2026-01-12 21:48:53.344428	81.000
2026-01-12 21:48:53.402035	48.000
2026-01-12 21:48:53.464132	61.000
2026-01-12 21:48:53.527946	20.000
2026-01-12 21:48:53.592781	82.000
2026-01-12 21:48:53.652198	5.000
2026-01-12 21:48:53.715887	85.000
2026-01-12 21:48:53.778449	24.000
2026-01-12 21:48:53.840329	79.000
2026-01-12 21:48:53.901404	75.000
2026-01-12 21:48:54.053190	30.000
2026-01-12 21:48:54.095823	76.000
2026-01-12 21:48:54.160621	69.000
2026-01-12 21:48:54.213950	11.000
2026-01-12 21:48:54.283569	67.000
2026-01-12 21:48:54.340869	79.000
2026-01-12 21:48:54.405827	98.000
2026-01-12 21:48:54.467702	17.000
2026-01-12 21:48:54.532063	76.000
2026-01-12 21:48:54.590148	70.000
2026-01-12 21:48:54.656009	29.000
2026-01-12 21:48:54.714559	50.000
2026-01-12 21:48:54.780876	90.000
2026-01-12 21:48:54.847565	19.000
2026-01-12 21:48:54.905585	47.000
2026-01-12 21:48:54.968133	18.000
2026-01-12 21:48:55.029512	21.000
2026-01-12 21:48:55.103609	44.000
2026-01-12 21:48:55.152551	98.000
2026-01-12 21:48:55.218262	55.000
2026-01-12 21:48:55.276433	84.000
2026-01-12 21:48:55.341818	6.000
2026-01-12 21:48:55.415115	77.000
2026-01-12 21:48:55.466529	48.000
2026-01-12 21:48:55.536571	45.000
2026-01-12 21:48:55.604898	17.000
2026-01-12 21:48:55.673359	11.000
2026-01-12 21:48:55.731852	37.000
2026-01-12 21:48:55.797879	15.000
2026-01-12 21:48:55.855994	80.000
2026-01-12 21:48:55.931090	54.000
2026-01-12 21:48:55.991542	55.000
2026-01-12 21:48:56.050881	72.000
2026-01-12 21:48:56.118573	14.000
2026-01-12 21:48:56.176018	16.000
2026-01-12 21:48:56.244994	48.000
2026-01-12 21:48:56.309124	54.000
2026-01-12 21:48:56.375335	56.000
2026-01-12 21:48:56.447352	76.000
2026-01-12 21:48:56.497613	9.000
2026-01-12 21:48:56.564679	62.000
2026-01-12 21:48:56.632101	69.000
2026-01-12 21:48:56.691731	63.000
2026-01-12 21:48:56.762693	89.000
2026-01-12 21:48:56.833550	63.000
2026-01-12 21:48:56.887762	56.000
2026-01-12 21:48:57.057601	86.000
2026-01-12 21:48:57.075343	79.000
2026-01-12 21:48:57.139686	38.000
2026-01-12 21:48:57.204016	13.000
2026-01-12 21:48:57.267125	4.000
2026-01-12 21:48:57.325844	83.000
2026-01-12 21:48:57.388304	52.000
2026-01-12 21:48:57.451244	71.000
2026-01-12 21:48:57.513939	92.000
2026-01-12 21:48:57.576319	22.000
2026-01-12 21:48:57.638946	4.000
2026-01-12 21:48:57.710541	20.000
2026-01-12 21:48:57.762079	37.000
2026-01-12 21:48:57.836132	21.000
2026-01-12 21:48:57.892629	98.000
2026-01-12 21:48:57.948733	66.000
2026-01-12 21:48:58.016537	32.000
2026-01-12 21:48:58.088978	83.000
2026-01-12 21:48:58.167511	19.000
2026-01-12 21:48:58.230388	96.000
2026-01-12 21:48:58.292339	70.000
2026-01-12 21:48:58.354297	99.000
2026-01-12 21:48:58.416870	60.000
2026-01-12 21:48:58.488186	56.000
2026-01-12 21:48:58.548663	61.000
2026-01-12 21:48:58.605789	9.000
2026-01-12 21:48:58.667236	83.000
2026-01-12 21:48:58.731879	24.000
2026-01-12 21:48:58.797390	20.000
2026-01-12 21:48:58.861541	33.000
2026-01-12 21:48:58.924269	25.000
2026-01-12 21:48:58.982806	8.000
2026-01-12 21:48:59.048552	15.000
2026-01-12 21:48:59.110350	46.000
2026-01-12 21:48:59.173961	67.000
2026-01-12 21:48:59.238766	28.000
2026-01-12 21:48:59.298226	98.000
2026-01-12 21:48:59.362924	39.000
2026-01-12 21:48:59.426683	4.000
2026-01-12 21:48:59.479043	37.000
2026-01-12 21:48:59.544687	49.000
2026-01-12 21:48:59.616400	92.000
2026-01-12 21:48:59.668257	91.000
2026-01-12 21:48:59.742726	40.000
2026-01-12 21:48:59.806013	26.000
2026-01-12 21:48:59.868008	51.000
2026-01-12 21:48:59.918984	54.000
2026-01-12 21:49:00.058635	54.000
2026-01-12 21:49:00.111087	81.000
2026-01-12 21:49:00.168736	97.000
2026-01-12 21:49:00.246381	64.000
2026-01-12 21:49:00.321483	74.000
2026-01-12 21:49:00.371621	31.000
2026-01-12 21:49:00.433729	94.000
2026-01-12 21:49:00.499271	44.000
2026-01-12 21:49:00.557958	61.000
2026-01-12 21:49:00.622852	13.000
2026-01-12 21:49:00.689116	50.000
2026-01-12 21:49:00.757165	24.000
2026-01-12 21:49:00.820005	14.000
2026-01-12 21:49:00.878118	99.000
2026-01-12 21:49:00.939630	84.000
2026-01-12 21:49:01.002899	19.000
2026-01-12 21:49:01.059734	92.000
2026-01-12 21:49:01.120670	93.000
2026-01-12 21:49:01.190477	45.000
2026-01-12 21:49:01.250527	87.000
2026-01-12 21:49:01.313452	79.000
2026-01-12 21:49:01.372848	2.000
2026-01-12 21:49:01.439173	25.000
2026-01-12 21:49:01.504678	85.000
2026-01-12 21:49:01.563367	62.000
2026-01-12 21:49:01.632634	72.000
2026-01-12 21:49:01.683917	93.000
2026-01-12 21:49:01.750754	48.000
2026-01-12 21:49:01.816430	65.000
2026-01-12 21:49:01.880755	62.000
2026-01-12 21:49:01.939278	88.000
2026-01-12 21:49:01.997109	73.000
2026-01-12 21:49:02.064271	79.000
2026-01-12 21:49:02.122811	7.000
2026-01-12 21:49:02.190051	20.000
2026-01-12 21:49:02.247426	97.000
2026-01-12 21:49:02.312815	89.000
2026-01-12 21:49:02.379287	53.000
2026-01-12 21:49:02.444643	96.000
2026-01-12 21:49:02.504543	63.000
2026-01-12 21:49:02.565354	26.000
2026-01-12 21:49:02.622655	97.000
2026-01-12 21:49:02.683086	80.000
2026-01-12 21:49:02.746107	23.000
2026-01-12 21:49:02.812118	69.000
2026-01-12 21:49:02.882765	30.000
2026-01-12 21:49:02.935603	52.000
2026-01-12 21:49:03.054134	56.000
2026-01-12 21:49:03.061198	12.000
2026-01-12 21:49:03.120455	74.000
2026-01-12 21:49:03.182667	64.000
2026-01-12 21:49:03.250434	33.000
2026-01-12 21:49:03.314122	96.000
2026-01-12 21:49:03.380259	50.000
2026-01-12 21:49:03.433578	82.000
2026-01-12 21:49:03.504246	14.000
2026-01-12 21:49:03.567817	33.000
2026-01-12 21:49:03.625796	50.000
2026-01-12 21:49:03.693608	85.000
2026-01-12 21:49:03.753113	70.000
2026-01-12 21:49:03.813927	87.000
2026-01-12 21:49:03.875641	57.000
2026-01-12 21:49:03.936699	84.000
2026-01-12 21:49:04.002032	24.000
2026-01-12 21:49:04.064663	25.000
2026-01-12 21:49:04.126054	97.000
2026-01-12 21:49:04.195808	82.000
2026-01-12 21:49:04.249233	74.000
2026-01-12 21:49:04.308959	45.000
2026-01-12 21:49:04.369926	56.000
2026-01-12 21:49:04.434137	98.000
2026-01-12 21:49:04.498860	70.000
2026-01-12 21:49:04.564752	19.000
2026-01-12 21:49:04.630862	89.000
2026-01-12 21:49:04.689791	16.000
2026-01-12 21:49:04.747436	86.000
2026-01-12 21:49:04.812909	62.000
2026-01-12 21:49:04.881847	56.000
2026-01-12 21:49:04.945031	19.000
2026-01-12 21:49:05.000264	36.000
2026-01-12 21:49:05.070350	76.000
2026-01-12 21:49:05.129538	34.000
2026-01-12 21:49:05.195770	90.000
2026-01-12 21:49:05.253780	55.000
2026-01-12 21:49:05.313286	89.000
2026-01-12 21:49:05.377546	93.000
2026-01-12 21:49:05.443184	34.000
2026-01-12 21:49:05.501731	92.000
2026-01-12 21:49:05.559796	14.000
2026-01-12 21:49:05.621207	42.000
2026-01-12 21:49:05.690138	75.000
2026-01-12 21:49:05.747699	98.000
2026-01-12 21:49:05.812718	86.000
2026-01-12 21:49:05.877692	12.000
2026-01-12 21:49:05.934036	43.000
2026-01-12 21:49:06.083400	10.000
2026-01-12 21:49:06.131232	62.000
2026-01-12 21:49:06.188563	43.000
2026-01-12 21:49:06.254790	36.000
2026-01-12 21:49:06.321076	62.000
2026-01-12 21:49:06.375551	71.000
2026-01-12 21:49:06.437787	36.000
2026-01-12 21:49:06.499677	81.000
2026-01-12 21:49:06.564683	84.000
2026-01-12 21:49:06.630601	26.000
2026-01-12 21:49:06.689770	62.000
2026-01-12 21:49:06.748899	53.000
2026-01-12 21:49:06.823037	71.000
2026-01-12 21:49:06.888137	96.000
2026-01-12 21:49:06.955360	44.000
2026-01-12 21:49:07.023379	44.000
2026-01-12 21:49:07.088600	17.000
2026-01-12 21:49:07.145971	74.000
2026-01-12 21:49:07.213472	55.000
2026-01-12 21:49:07.264227	79.000
2026-01-12 21:49:07.324189	74.000
2026-01-12 21:49:07.400995	56.000
2026-01-12 21:49:07.454580	48.000
2026-01-12 21:49:07.527481	57.000
2026-01-12 21:49:07.595440	71.000
2026-01-12 21:49:07.659834	36.000
2026-01-12 21:49:07.722061	56.000
2026-01-12 21:49:07.779097	86.000
2026-01-12 21:49:07.841642	98.000
2026-01-12 21:49:07.904055	95.000
2026-01-12 21:49:07.967256	51.000
2026-01-12 21:49:08.031735	20.000
2026-01-12 21:49:08.091359	30.000
2026-01-12 21:49:08.155587	23.000
2026-01-12 21:49:08.213932	26.000
2026-01-12 21:49:08.285785	14.000
2026-01-12 21:49:08.348247	88.000
2026-01-12 21:49:08.411162	51.000
2026-01-12 21:49:08.463828	33.000
2026-01-12 21:49:08.536495	77.000
2026-01-12 21:49:08.590190	59.000
2026-01-12 21:49:08.667281	29.000
2026-01-12 21:49:08.740308	38.000
2026-01-12 21:49:08.793361	49.000
2026-01-12 21:49:08.862005	87.000
2026-01-12 21:49:08.924163	33.000
2026-01-12 21:49:09.077805	79.000
2026-01-12 21:49:09.111737	38.000
2026-01-12 21:49:09.180363	21.000
2026-01-12 21:49:09.239039	12.000
2026-01-12 21:49:09.296916	76.000
2026-01-12 21:49:09.360637	99.000
2026-01-12 21:49:09.420398	58.000
2026-01-12 21:49:09.486037	33.000
2026-01-12 21:49:09.542841	44.000
2026-01-12 21:49:09.611038	60.000
2026-01-12 21:49:09.674467	1.000
2026-01-12 21:49:09.734079	37.000
2026-01-12 21:49:09.799528	79.000
2026-01-12 21:49:09.866262	56.000
2026-01-12 21:49:09.917104	92.000
2026-01-12 21:49:09.987778	27.000
2026-01-12 21:49:10.041942	5.000
2026-01-12 21:49:10.112473	17.000
2026-01-12 21:49:10.166818	74.000
2026-01-12 21:49:10.238765	59.000
2026-01-12 21:49:10.296239	54.000
2026-01-12 21:49:10.355812	40.000
2026-01-12 21:49:10.422344	99.000
2026-01-12 21:49:10.480497	2.000
2026-01-12 21:49:10.549006	26.000
2026-01-12 21:49:10.606114	55.000
2026-01-12 21:49:10.672602	10.000
2026-01-12 21:49:10.744802	71.000
2026-01-12 21:49:10.817487	82.000
2026-01-12 21:49:10.872342	41.000
2026-01-12 21:49:10.933589	45.000
2026-01-12 21:49:10.995928	47.000
2026-01-12 21:49:11.060442	12.000
2026-01-12 21:49:11.125319	6.000
2026-01-12 21:49:11.193954	87.000
2026-01-12 21:49:11.253922	3.000
2026-01-12 21:49:11.313737	4.000
2026-01-12 21:49:11.380048	30.000
2026-01-12 21:49:11.440194	43.000
2026-01-12 21:49:11.498657	23.000
2026-01-12 21:49:11.557344	26.000
2026-01-12 21:49:11.626008	82.000
2026-01-12 21:49:11.689291	91.000
2026-01-12 21:49:11.749924	39.000
2026-01-12 21:49:11.813465	69.000
2026-01-12 21:49:11.871390	81.000
2026-01-12 21:49:11.941411	87.000
2026-01-12 21:49:12.059239	38.000
2026-01-12 21:49:12.122560	70.000
2026-01-12 21:49:12.196094	78.000
2026-01-12 21:49:12.258931	48.000
2026-01-12 21:49:12.308970	1.000
2026-01-12 21:49:12.377400	36.000
2026-01-12 21:49:12.437074	27.000
2026-01-12 21:49:12.504683	89.000
2026-01-12 21:49:12.561849	45.000
2026-01-12 21:49:12.622506	11.000
2026-01-12 21:49:12.686858	72.000
2026-01-12 21:49:12.745282	97.000
2026-01-12 21:49:12.815681	35.000
2026-01-12 21:49:12.876271	35.000
2026-01-12 21:49:12.937469	61.000
2026-01-12 21:49:13.002459	25.000
2026-01-12 21:49:13.058639	66.000
2026-01-12 21:49:13.122305	44.000
2026-01-12 21:49:13.182700	61.000
2026-01-12 21:49:13.247669	82.000
2026-01-12 21:49:13.313752	8.000
2026-01-12 21:49:13.379564	50.000
2026-01-12 21:49:13.448558	29.000
2026-01-12 21:49:13.504320	76.000
2026-01-12 21:49:13.565820	55.000
2026-01-12 21:49:13.624415	60.000
2026-01-12 21:49:13.688972	92.000
2026-01-12 21:49:13.753580	19.000
2026-01-12 21:49:13.817576	36.000
2026-01-12 21:49:13.876258	65.000
2026-01-12 21:49:13.936198	97.000
2026-01-12 21:49:13.999992	9.000
2026-01-12 21:49:14.059964	32.000
2026-01-12 21:49:14.129186	37.000
2026-01-12 21:49:14.190211	70.000
2026-01-12 21:49:14.251877	68.000
2026-01-12 21:49:14.309829	17.000
2026-01-12 21:49:14.382871	14.000
2026-01-12 21:49:14.435425	6.000
2026-01-12 21:49:14.505198	81.000
2026-01-12 21:49:14.562993	52.000
2026-01-12 21:49:14.624911	71.000
2026-01-12 21:49:14.683886	46.000
