Czas[s]	Masa[g]
2026-01-12 21:11:30.468988	22.000
2026-01-12 21:11:30.478381	99.000
2026-01-12 21:11:30.488246	20.000
2026-01-12 21:11:30.497872	41.000
2026-01-12 21:11:30.507730	6.000
2026-01-12 21:11:30.518547	85.000
2026-01-12 21:11:30.528492	45.000
2026-01-12 21:11:30.537672	81.000
2026-01-12 21:11:30.548109	30.000
2026-01-12 21:11:30.558621	80.000
2026-01-12 21:11:30.568581	65.000
2026-01-12 21:11:30.578590	97.000
2026-01-12 21:11:30.587883	64.000
2026-01-12 21:11:30.598481	61.000
2026-01-12 21:11:30.608554	62.000
2026-01-12 21:11:30.618638	64.000
2026-01-12 21:11:30.627813	72.000
2026-01-12 21:11:30.638531	53.000
2026-01-12 21:11:30.648207	11.000
2026-01-12 21:11:30.658018	70.000
2026-01-12 21:11:30.715223	57.000
2026-01-12 21:11:30.718345	59.000
2026-01-12 21:11:30.728296	23.000
2026-01-12 21:11:30.738286	82.000
2026-01-12 21:11:30.748455	72.000
2026-01-12 21:11:30.757870	60.000
2026-01-12 21:11:30.768561	16.000
2026-01-12 21:11:30.778512	91.000
2026-01-12 21:11:30.787642	1.000
2026-01-12 21:11:30.798269	26.000
2026-01-12 21:11:30.808064	62.000
2026-01-12 21:11:30.817779	23.000
2026-01-12 21:11:30.828479	76.000
2026-01-12 21:11:30.838494	66.000
2026-01-12 21:11:30.848652	21.000
2026-01-12 21:11:30.858496	72.000
2026-01-12 21:11:30.868057	32.000
2026-01-12 21:11:30.878548	27.000
2026-01-12 21:11:30.888523	75.000
2026-01-12 21:11:30.898342	32.000
2026-01-12 21:11:30.908507	78.000
2026-01-12 21:11:30.917521	10.000
2026-01-12 21:11:30.927606	51.000
2026-01-12 21:11:30.938504	2.000
2026-01-12 21:11:30.948478	92.000
2026-01-12 21:11:30.958225	77.000
2026-01-12 21:11:30.968520	5.000
2026-01-12 21:11:30.977776	17.000
2026-01-12 21:11:30.988988	61.000
2026-01-12 21:11:30.998267	81.000
2026-01-12 21:11:31.008126	39.000
2026-01-12 21:11:31.018200	26.000
2026-01-12 21:11:31.028520	54.000
2026-01-12 21:11:31.038427	77.000
2026-01-12 21:11:31.048531	51.000
2026-01-12 21:11:31.058430	60.000
2026-01-12 21:11:31.068501	62.000
2026-01-12 21:11:31.078265	33.000
2026-01-12 21:11:31.088218	26.000
2026-01-12 21:11:31.097659	39.000
2026-01-12 21:11:31.108465	46.000
2026-01-12 21:11:31.118608	77.000
2026-01-12 21:11:31.128522	97.000
2026-01-12 21:11:31.138529	63.000
2026-01-12 21:11:31.147955	47.000
2026-01-12 21:11:31.158262	87.000
2026-01-12 21:11:31.167839	89.000
2026-01-12 21:11:31.177715	24.000
2026-01-12 21:11:31.188531	42.000
2026-01-12 21:11:31.197762	36.000
2026-01-12 21:11:31.208465	64.000
2026-01-12 21:11:31.218508	56.000
2026-01-12 21:11:31.228428	16.000
2026-01-12 21:11:31.238366	71.000
2026-01-12 21:11:31.248532	93.000
2026-01-12 21:11:31.258442	93.000
2026-01-12 21:11:31.268538	14.000
2026-01-12 21:11:31.278505	85.000
2026-01-12 21:11:31.288452	74.000
2026-01-12 21:11:31.298539	42.000
2026-01-12 21:11:31.308094	30.000
2026-01-12 21:11:31.318456	20.000
2026-01-12 21:11:31.328486	77.000
2026-01-12 21:11:31.338501	62.000
2026-01-12 21:11:31.347853	46.000
2026-01-12 21:11:31.358510	79.000
2026-01-12 21:11:31.368463	72.000
2026-01-12 21:11:31.378152	16.000
2026-01-12 21:11:31.388514	91.000
2026-01-12 21:11:31.398442	33.000
2026-01-12 21:11:31.408119	23.000
2026-01-12 21:11:31.418457	50.000
2026-01-12 21:11:31.428512	62.000
2026-01-12 21:11:31.439062	31.000
2026-01-12 21:11:31.448188	43.000
2026-01-12 21:11:31.458047	30.000
2026-01-12 21:11:31.468947	60.000
2026-01-12 21:11:31.478643	5.000
2026-01-12 21:11:31.488695	73.000
2026-01-12 21:11:31.498158	90.000
2026-01-12 21:11:31.508133	36.000
2026-01-12 21:11:31.518364	14.000
2026-01-12 21:11:31.528242	63.000
2026-01-12 21:11:31.538298	72.000
2026-01-12 21:11:31.548439	82.000
2026-01-12 21:11:31.558477	88.000
2026-01-12 21:11:31.568496	88.000
2026-01-12 21:11:31.578528	72.000
2026-01-12 21:11:31.588451	87.000
2026-01-12 21:11:31.597986	42.000
2026-01-12 21:11:31.608491	43.000
2026-01-12 21:11:31.618542	74.000
2026-01-12 21:11:31.628315	59.000
2026-01-12 21:11:31.638526	95.000
2026-01-12 21:11:31.648424	3.000
2026-01-12 21:11:31.658632	66.000
2026-01-12 21:11:31.668534	65.000
2026-01-12 21:11:31.678382	91.000
2026-01-12 21:11:31.688543	74.000
2026-01-12 21:11:31.698411	45.000
2026-01-12 21:11:31.708449	71.000
2026-01-12 21:11:31.718547	52.000
2026-01-12 21:11:31.728479	15.000
2026-01-12 21:11:31.738214	86.000
2026-01-12 21:11:31.748442	54.000
2026-01-12 21:11:31.758501	25.000
2026-01-12 21:11:31.768346	79.000
2026-01-12 21:11:31.778521	88.000
2026-01-12 21:11:31.788446	44.000
2026-01-12 21:11:31.798812	63.000
2026-01-12 21:11:31.808249	61.000
2026-01-12 21:11:31.818451	12.000
2026-01-12 21:11:31.828524	31.000
2026-01-12 21:11:31.838444	38.000
2026-01-12 21:11:31.847754	48.000
2026-01-12 21:11:31.858498	65.000
2026-01-12 21:11:31.868469	16.000
2026-01-12 21:11:31.878227	25.000
2026-01-12 21:11:31.888227	73.000
2026-01-12 21:11:31.898119	11.000
2026-01-12 21:11:31.908350	53.000
2026-01-12 21:11:31.918475	34.000
2026-01-12 21:11:31.927977	4.000
2026-01-12 21:11:31.937953	17.000
2026-01-12 21:11:31.948561	75.000
2026-01-12 21:11:31.957638	75.000
2026-01-12 21:11:31.967931	85.000
2026-01-12 21:11:31.977655	19.000
2026-01-12 21:11:31.987801	80.000
2026-01-12 21:11:31.997991	44.000
2026-01-12 21:11:32.007494	97.000
2026-01-12 21:11:32.018663	72.000
2026-01-12 21:11:32.027498	7.000
2026-01-12 21:11:32.037608	21.000
2026-01-12 21:11:32.048402	95.000
2026-01-12 21:11:32.057732	22.000
2026-01-12 21:11:32.067847	58.000
2026-01-12 21:11:32.078123	79.000
2026-01-12 21:11:32.087674	41.000
2026-01-12 21:11:32.097739	43.000
2026-01-12 21:11:32.107843	46.000
2026-01-12 21:11:32.117712	82.000
2026-01-12 21:11:32.127662	72.000
2026-01-12 21:11:32.138115	47.000
2026-01-12 21:11:32.147950	21.000
2026-01-12 21:11:32.157680	87.000
2026-01-12 21:11:32.168560	27.000
2026-01-12 21:11:32.177979	17.000
2026-01-12 21:11:32.188435	63.000
2026-01-12 21:11:32.198113	54.000
2026-01-12 21:11:32.207896	57.000
2026-01-12 21:11:32.217893	53.000
2026-01-12 21:11:32.227861	48.000
2026-01-12 21:11:32.238061	9.000
2026-01-12 21:11:32.247909	37.000
2026-01-12 21:11:32.258372	39.000
2026-01-12 21:11:32.268400	20.000
2026-01-12 21:11:32.278479	85.000
2026-01-12 21:11:32.287978	87.000
2026-01-12 21:11:32.297838	7.000
2026-01-12 21:11:32.307721	45.000
2026-01-12 21:11:32.318232	3.000
2026-01-12 21:11:32.328466	54.000
2026-01-12 21:11:32.338239	17.000
2026-01-12 21:11:32.348540	88.000
2026-01-12 21:11:32.358175	85.000
2026-01-12 21:11:32.368166	4.000
2026-01-12 21:11:32.378280	55.000
2026-01-12 21:11:32.389416	89.000
2026-01-12 21:11:32.398385	60.000
2026-01-12 21:11:32.407924	21.000
2026-01-12 21:11:32.418506	17.000
2026-01-12 21:11:32.428585	73.000
2026-01-12 21:11:32.437579	1.000
2026-01-12 21:11:32.448252	31.000
2026-01-12 21:11:32.458306	73.000
2026-01-12 21:11:32.467988	49.000
2026-01-12 21:11:32.477872	28.000
2026-01-12 21:11:32.488096	84.000
2026-01-12 21:11:32.497563	87.000
2026-01-12 21:11:32.507514	77.000
2026-01-12 21:11:32.518262	99.000
2026-01-12 21:11:32.528466	1.000
2026-01-12 21:11:32.538405	86.000
2026-01-12 21:11:32.547934	10.000
2026-01-12 21:11:32.558174	88.000
2026-01-12 21:11:32.568315	24.000
2026-01-12 21:11:32.578278	41.000
2026-01-12 21:11:32.588348	73.000
2026-01-12 21:11:32.597938	5.000
2026-01-12 21:11:32.607681	33.000
2026-01-12 21:11:32.618836	96.000
2026-01-12 21:11:32.627524	67.000
2026-01-12 21:11:32.638139	51.000
2026-01-12 21:11:32.648679	48.000
2026-01-12 21:11:32.657897	68.000
2026-01-12 21:11:32.668448	68.000
2026-01-12 21:11:32.678289	93.000
2026-01-12 21:11:32.687969	2.000
2026-01-12 21:11:32.697458	49.000
2026-01-12 21:11:32.708185	56.000
2026-01-12 21:11:32.717690	68.000
2026-01-12 21:11:32.727742	39.000
2026-01-12 21:11:32.738603	66.000
2026-01-12 21:11:32.748459	2.000
2026-01-12 21:11:32.757836	78.000
2026-01-12 21:11:32.768322	46.000
2026-01-12 21:11:32.778369	44.000
2026-01-12 21:11:32.788354	32.000
2026-01-12 21:11:32.797920	44.000
2026-01-12 21:11:32.807739	42.000
2026-01-12 21:11:32.817843	34.000
2026-01-12 21:11:32.828374	33.000
2026-01-12 21:11:32.837980	5.000
2026-01-12 21:11:32.847595	5.000
2026-01-12 21:11:32.857717	82.000
2026-01-12 21:11:32.867786	24.000
2026-01-12 21:11:32.877606	30.000
2026-01-12 21:11:32.887967	39.000
2026-01-12 21:11:32.898010	22.000
2026-01-12 21:11:32.908052	43.000
2026-01-12 21:11:32.918007	28.000
2026-01-12 21:11:32.928368	4.000
2026-01-12 21:11:32.938343	61.000
2026-01-12 21:11:32.948694	93.000
2026-01-12 21:11:32.958476	71.000
2026-01-12 21:11:32.968530	57.000
2026-01-12 21:11:32.978506	10.000
2026-01-12 21:11:32.989259	44.000
2026-01-12 21:11:32.998409	40.000
2026-01-12 21:11:33.007871	37.000
2026-01-12 21:11:33.017932	24.000
2026-01-12 21:11:33.028494	15.000
2026-01-12 21:11:33.038475	94.000
2026-01-12 21:11:33.047597	28.000
2026-01-12 21:11:33.058178	59.000
2026-01-12 21:11:33.068163	14.000
2026-01-12 21:11:33.078269	35.000
2026-01-12 21:11:33.088188	79.000
2026-01-12 21:11:33.098400	9.000
2026-01-12 21:11:33.108467	16.000
2026-01-12 21:11:33.118495	55.000
2026-01-12 21:11:33.127897	13.000
2026-01-12 21:11:33.137921	55.000
2026-01-12 21:11:33.148402	61.000
2026-01-12 21:11:33.158188	48.000
2026-01-12 21:11:33.167798	17.000
2026-01-12 21:11:33.177797	66.000
2026-01-12 21:11:33.187851	92.000
2026-01-12 21:11:33.198000	40.000
2026-01-12 21:11:33.208273	5.000
2026-01-12 21:11:33.218442	32.000
2026-01-12 21:11:33.228438	99.000
2026-01-12 21:11:33.238050	86.000
2026-01-12 21:11:33.247452	27.000
2026-01-12 21:11:33.258075	79.000
2026-01-12 21:11:33.267910	85.000
2026-01-12 21:11:33.278060	36.000
2026-01-12 21:11:33.288020	50.000
2026-01-12 21:11:33.297629	29.000
2026-01-12 21:11:33.307576	64.000
2026-01-12 21:11:33.317574	4.000
2026-01-12 21:11:33.327732	52.000
2026-01-12 21:11:33.337774	67.000
2026-01-12 21:11:33.348092	12.000
2026-01-12 21:11:33.358052	86.000
2026-01-12 21:11:33.368037	97.000
2026-01-12 21:11:33.378044	61.000
2026-01-12 21:11:33.387484	47.000
2026-01-12 21:11:33.398272	60.000
2026-01-12 21:11:33.407834	88.000
2026-01-12 21:11:33.417806	51.000
2026-01-12 21:11:33.428135	85.000
2026-01-12 21:11:33.438293	92.000
2026-01-12 21:11:33.448520	94.000
2026-01-12 21:11:33.458295	53.000
2026-01-12 21:11:33.468225	72.000
2026-01-12 21:11:33.478421	19.000
2026-01-12 21:11:33.487493	39.000
2026-01-12 21:11:33.498415	52.000
2026-01-12 21:11:33.508019	58.000
2026-01-12 21:11:33.518073	27.000
2026-01-12 21:11:33.527598	36.000
2026-01-12 21:11:33.537659	43.000
2026-01-12 21:11:33.547774	34.000
2026-01-12 21:11:33.557872	57.000
2026-01-12 21:11:33.567926	25.000
2026-01-12 21:11:33.578114	82.000
2026-01-12 21:11:33.588124	46.000
2026-01-12 21:11:33.598427	46.000
2026-01-12 21:11:33.607622	14.000
2026-01-12 21:11:33.617601	85.000
2026-01-12 21:11:33.628135	13.000
2026-01-12 21:11:33.638185	72.000
2026-01-12 21:11:33.647584	76.000
2026-01-12 21:11:33.658399	60.000
2026-01-12 21:11:33.758385	92.000
2026-01-12 21:11:33.767628	27.000
2026-01-12 21:11:33.777609	87.000
2026-01-12 21:11:33.787861	3.000
2026-01-12 21:11:33.798445	91.000
2026-01-12 21:11:33.808436	36.000
2026-01-12 21:11:33.818041	77.000
2026-01-12 21:11:33.827541	69.000
2026-01-12 21:11:33.837580	56.000
2026-01-12 21:11:33.847518	74.000
2026-01-12 21:11:33.858245	37.000
2026-01-12 21:11:33.867538	22.000
2026-01-12 21:11:33.877499	48.000
2026-01-12 21:11:33.888030	25.000
2026-01-12 21:11:33.897602	82.000
2026-01-12 21:11:33.908151	67.000
2026-01-12 21:11:33.918219	95.000
2026-01-12 21:11:33.927607	80.000
2026-01-12 21:11:33.937716	2.000
2026-01-12 21:11:33.948299	86.000
2026-01-12 21:11:33.957803	62.000
2026-01-12 21:11:33.967867	25.000
2026-01-12 21:11:33.978057	35.000
2026-01-12 21:11:33.988077	99.000
2026-01-12 21:11:33.997722	61.000
2026-01-12 21:11:34.008369	80.000
2026-01-12 21:11:34.018389	82.000
2026-01-12 21:11:34.027906	96.000
2026-01-12 21:11:34.037985	64.000
2026-01-12 21:11:34.048375	57.000
2026-01-12 21:11:34.058271	84.000
2026-01-12 21:11:34.068237	53.000
2026-01-12 21:11:34.078413	38.000
2026-01-12 21:11:34.088352	78.000
2026-01-12 21:11:34.098408	9.000
2026-01-12 21:11:34.108001	5.000
2026-01-12 21:11:34.117565	56.000
2026-01-12 21:11:34.127534	12.000
2026-01-12 21:11:34.137667	85.000
2026-01-12 21:11:34.148072	99.000
2026-01-12 21:11:34.158057	48.000
2026-01-12 21:11:34.168059	6.000
2026-01-12 21:11:34.177950	67.000
2026-01-12 21:11:34.188141	10.000
2026-01-12 21:11:34.197541	89.000
2026-01-12 21:11:34.207623	48.000
2026-01-12 21:11:34.217712	57.000
2026-01-12 21:11:34.227874	45.000
2026-01-12 21:11:34.237907	95.000
2026-01-12 21:11:34.248479	13.000
2026-01-12 21:11:34.257984	29.000
2026-01-12 21:11:34.267902	59.000
2026-01-12 21:11:34.277788	94.000
2026-01-12 21:11:34.287841	72.000
2026-01-12 21:11:34.298491	96.000
2026-01-12 21:11:34.308176	98.000
2026-01-12 21:11:34.318233	98.000
2026-01-12 21:11:34.327930	69.000
2026-01-12 21:11:34.337871	34.000
2026-01-12 21:11:34.348172	73.000
2026-01-12 21:11:34.358260	26.000
2026-01-12 21:11:34.367906	11.000
2026-01-12 21:11:34.377861	30.000
2026-01-12 21:11:34.387869	3.000
2026-01-12 21:11:34.397911	39.000
2026-01-12 21:11:34.408056	14.000
2026-01-12 21:11:34.418113	73.000
2026-01-12 21:11:34.427791	39.000
2026-01-12 21:11:34.437898	74.000
2026-01-12 21:11:34.448473	86.000
2026-01-12 21:11:34.458391	91.000
2026-01-12 21:11:34.468277	68.000
2026-01-12 21:11:34.477777	66.000
2026-01-12 21:11:34.487784	48.000
2026-01-12 21:11:34.498500	58.000
2026-01-12 21:11:34.508554	39.000
2026-01-12 21:11:34.517708	49.000
2026-01-12 21:11:34.528480	32.000
2026-01-12 21:11:34.538618	59.000
2026-01-12 21:11:34.547759	25.000
2026-01-12 21:11:34.557702	14.000
2026-01-12 21:11:34.567675	12.000
2026-01-12 21:11:34.577993	18.000
2026-01-12 21:11:34.588366	16.000
2026-01-12 21:11:34.597799	48.000
2026-01-12 21:11:34.607895	19.000
2026-01-12 21:11:34.618232	34.000
2026-01-12 21:11:34.627900	59.000
2026-01-12 21:11:34.637969	59.000
2026-01-12 21:11:34.648625	62.000
2026-01-12 21:11:34.658043	45.000
2026-01-12 21:11:34.668188	96.000
2026-01-12 21:11:34.678225	93.000
2026-01-12 21:11:34.688066	37.000
2026-01-12 21:11:34.698378	43.000
2026-01-12 21:11:34.708327	24.000
2026-01-12 21:11:34.718249	34.000
2026-01-12 21:11:34.728040	31.000
2026-01-12 21:11:34.738432	20.000
2026-01-12 21:11:34.747987	97.000
2026-01-12 21:11:34.757476	51.000
2026-01-12 21:11:34.768493	56.000
2026-01-12 21:11:34.777504	59.000
2026-01-12 21:11:34.787606	47.000
2026-01-12 21:11:34.798588	70.000
2026-01-12 21:11:34.808219	42.000
2026-01-12 21:11:34.818352	98.000
2026-01-12 21:11:34.827973	35.000
2026-01-12 21:11:34.838041	54.000
2026-01-12 21:11:34.847862	20.000
2026-01-12 21:11:34.857891	64.000
2026-01-12 21:11:34.868005	71.000
2026-01-12 21:11:34.877946	71.000
2026-01-12 21:11:34.888692	85.000
2026-01-12 21:11:34.897532	80.000
2026-01-12 21:11:34.907683	24.000
2026-01-12 21:11:34.918060	21.000
2026-01-12 21:11:34.928570	10.000
2026-01-12 21:11:34.937551	9.000
2026-01-12 21:11:34.948169	43.000
