Czas[s]	Masa[g]
14.208	0.050
14.290	0.050
14.376	0.050
14.474	0.050
14.560	0.050
14.664	0.050
14.742	0.050
14.826	0.050
14.925	0.050
15.009	0.050
15.133	0.050
15.195	0.050
15.277	0.050
15.375	0.050
15.459	0.050
15.559	0.050
15.643	0.050
15.742	0.050
15.826	0.050
15.909	0.050
15.999	0.050
16.094	0.050
16.177	0.050
16.276	0.050
16.372	0.050
16.461	0.050
16.545	0.050
16.628	0.050
16.726	0.050
16.812	0.050
16.910	0.050
16.995	0.050
17.078	0.050
17.172	0.050
17.261	0.050
17.361	0.050
17.445	0.050
17.529	0.050
17.618	0.050
17.712	0.050
17.806	0.050
17.895	0.050
17.994	0.050
18.077	0.050
18.173	0.050
18.261	0.050
18.347	0.050
18.452	0.050
18.530	0.050
18.613	0.050
18.716	0.050
18.798	0.050
18.882	0.050
18.979	0.050
19.063	0.050
19.163	0.050
19.250	0.050
19.334	0.050
19.428	0.050
19.512	0.050
19.619	0.050
19.696	0.050
19.794	0.050
19.880	0.050
19.962	0.050
20.070	0.050
20.147	0.050
20.232	0.050
20.321	0.050
20.413	0.050
20.512	0.050
20.599	0.050
20.682	0.050
20.771	0.050
20.865	0.050
20.965	0.050
21.049	0.050
21.143	0.050
21.227	0.050
21.315	0.050
21.421	0.050
21.499	0.050
21.582	0.050
21.681	0.050
21.766	0.050
21.864	0.050
21.950	0.050
22.055	0.050
22.133	0.050
22.218	0.050
22.316	0.050
22.397	0.050
22.483	0.050
22.582	0.050
22.667	0.050
22.764	0.050
22.849	0.050
22.945	0.050
23.029	0.050
23.116	0.050
23.216	0.050
23.296	0.050
23.385	0.050
23.474	0.050
23.566	0.050
23.668	0.050
23.746	0.050
23.834	0.050
23.935	0.050
24.023	0.050
24.151	0.050
24.206	0.050
24.286	0.050
24.384	0.050
24.469	0.050
24.568	0.050
24.646	0.050
24.736	0.050
24.836	0.050
24.919	0.050
25.018	0.050
25.103	0.050
25.187	0.050
25.285	0.050
25.368	0.050
25.469	0.050
25.554	0.050
25.638	0.050
25.734	0.050
25.821	0.050
25.919	0.050
26.004	0.050
26.087	0.050
26.186	0.050
26.272	0.050
26.369	0.050
26.453	0.050
26.538	0.050
26.636	0.050
26.722	0.050
26.821	0.050
26.904	0.050
26.989	0.050
27.088	0.050
27.176	0.050
27.269	0.050
27.355	0.050
27.439	0.050
27.544	0.050
27.622	0.050
27.707	0.050
27.804	0.050
27.889	0.050
27.989	0.050
28.073	0.050
28.171	0.050
28.256	0.050
28.338	0.050
28.438	0.050
28.523	0.050
28.607	0.050
28.706	0.050
28.790	0.050
28.889	0.050
28.972	0.050
29.057	0.050
29.161	0.050
29.238	0.050
29.340	0.050
29.423	0.050
29.507	0.050
29.605	0.050
29.697	0.050
29.790	0.050
29.875	0.050
29.973	0.050
30.058	0.050
30.175	0.050
30.242	0.050
30.325	0.050
30.422	0.050
30.506	0.050
30.592	0.050
30.690	0.050
30.775	0.050
30.873	0.050
30.959	0.050
31.042	0.050
31.141	0.050
31.226	0.050
31.323	0.050
31.407	0.050
31.492	0.050
31.591	0.050
31.681	0.050
31.760	0.050
31.862	0.050
31.961	0.050
32.045	0.050
32.133	0.050
32.210	0.050
32.310	0.050
32.393	0.050
32.494	0.050
32.575	0.050
32.661	0.050
32.760	0.050
32.843	0.050
32.941	0.050
33.028	0.050
33.145	0.050
33.210	0.050
33.295	0.050
33.394	0.050
33.477	0.050
33.568	0.050
33.662	0.050
