Czas	Masa[g]
2026-01-12 21:45:03.623594	20.000
2026-01-12 21:45:03.685589	29.000
2026-01-12 21:45:03.756620	81.000
2026-01-12 21:45:03.819376	36.000
2026-01-12 21:45:03.871156	77.000
2026-01-12 21:45:03.933702	86.000
2026-01-12 21:45:03.994788	79.000
2026-01-12 21:45:04.056267	5.000
2026-01-12 21:45:04.128615	53.000
2026-01-12 21:45:04.186996	18.000
2026-01-12 21:45:04.252038	67.000
2026-01-12 21:45:04.313175	48.000
2026-01-12 21:45:04.375364	69.000
2026-01-12 21:45:04.437213	11.000
2026-01-12 21:45:04.498597	45.000
2026-01-12 21:45:04.561536	43.000
2026-01-12 21:45:04.623527	42.000
2026-01-12 21:45:04.686366	76.000
2026-01-12 21:45:04.801193	99.000
2026-01-12 21:45:04.806015	85.000
2026-01-12 21:45:04.871998	33.000
2026-01-12 21:45:04.932992	22.000
2026-01-12 21:45:04.994907	65.000
2026-01-12 21:45:05.056252	53.000
2026-01-12 21:45:05.128619	29.000
2026-01-12 21:45:05.191219	97.000
2026-01-12 21:45:05.252877	88.000
2026-01-12 21:45:05.314546	12.000
2026-01-12 21:45:05.376663	37.000
2026-01-12 21:45:05.438425	63.000
2026-01-12 21:45:05.500746	57.000
2026-01-12 21:45:05.562823	56.000
2026-01-12 21:45:05.625169	30.000
2026-01-12 21:45:05.687508	36.000
2026-01-12 21:45:05.752096	34.000
2026-01-12 21:45:05.812557	63.000
2026-01-12 21:45:05.874977	78.000
2026-01-12 21:45:05.936753	38.000
2026-01-12 21:45:05.999002	1.000
2026-01-12 21:45:06.061861	95.000
2026-01-12 21:45:06.124427	92.000
2026-01-12 21:45:06.186083	28.000
2026-01-12 21:45:06.247580	98.000
2026-01-12 21:45:06.310109	70.000
2026-01-12 21:45:06.372514	42.000
2026-01-12 21:45:06.434332	93.000
2026-01-12 21:45:06.496675	63.000
2026-01-12 21:45:06.558338	98.000
2026-01-12 21:45:06.621484	91.000
2026-01-12 21:45:06.683037	30.000
2026-01-12 21:45:06.751714	5.000
2026-01-12 21:45:06.806333	55.000
2026-01-12 21:45:06.878937	77.000
2026-01-12 21:45:06.931490	3.000
2026-01-12 21:45:07.003315	46.000
2026-01-12 21:45:07.065474	26.000
2026-01-12 21:45:07.128324	96.000
2026-01-12 21:45:07.189833	38.000
2026-01-12 21:45:07.252680	95.000
2026-01-12 21:45:07.314621	16.000
2026-01-12 21:45:07.377358	60.000
2026-01-12 21:45:07.439116	95.000
2026-01-12 21:45:07.501560	35.000
2026-01-12 21:45:07.563795	93.000
2026-01-12 21:45:07.626441	24.000
2026-01-12 21:45:07.689171	48.000
2026-01-12 21:45:07.818413	5.000
2026-01-12 21:45:07.874410	49.000
2026-01-12 21:45:07.935960	89.000
2026-01-12 21:45:07.997727	47.000
2026-01-12 21:45:08.059075	46.000
2026-01-12 21:45:08.121597	51.000
2026-01-12 21:45:08.183710	89.000
2026-01-12 21:45:08.244827	77.000
2026-01-12 21:45:08.316012	76.000
2026-01-12 21:45:08.376996	56.000
2026-01-12 21:45:08.438194	71.000
2026-01-12 21:45:08.499971	84.000
2026-01-12 21:45:08.562695	72.000
2026-01-12 21:45:08.625445	35.000
2026-01-12 21:45:08.687581	11.000
2026-01-12 21:45:08.756057	6.000
2026-01-12 21:45:08.811621	79.000
2026-01-12 21:45:08.873823	94.000
2026-01-12 21:45:08.936122	90.000
2026-01-12 21:45:08.998115	54.000
2026-01-12 21:45:09.056299	3.000
2026-01-12 21:45:09.123465	81.000
2026-01-12 21:45:09.186706	67.000
2026-01-12 21:45:09.248980	83.000
2026-01-12 21:45:09.310807	49.000
2026-01-12 21:45:09.373517	61.000
2026-01-12 21:45:09.436346	93.000
2026-01-12 21:45:09.498017	74.000
2026-01-12 21:45:09.561180	63.000
2026-01-12 21:45:09.623454	33.000
2026-01-12 21:45:09.685745	6.000
2026-01-12 21:45:09.754629	1.000
2026-01-12 21:45:09.810434	60.000
2026-01-12 21:45:09.873053	88.000
2026-01-12 21:45:09.934309	63.000
2026-01-12 21:45:09.997819	89.000
2026-01-12 21:45:10.060638	56.000
2026-01-12 21:45:10.122122	49.000
2026-01-12 21:45:10.184035	32.000
2026-01-12 21:45:10.246041	83.000
2026-01-12 21:45:10.308486	65.000
2026-01-12 21:45:10.370544	52.000
2026-01-12 21:45:10.433190	48.000
2026-01-12 21:45:10.495351	9.000
2026-01-12 21:45:10.558136	63.000
2026-01-12 21:45:10.620534	95.000
2026-01-12 21:45:10.683240	70.000
2026-01-12 21:45:10.815511	11.000
2026-01-12 21:45:10.879058	17.000
2026-01-12 21:45:10.941570	13.000
2026-01-12 21:45:11.003213	38.000
2026-01-12 21:45:11.065492	77.000
2026-01-12 21:45:11.126724	11.000
2026-01-12 21:45:11.188919	53.000
2026-01-12 21:45:11.251488	24.000
2026-01-12 21:45:11.313536	89.000
2026-01-12 21:45:11.375100	61.000
2026-01-12 21:45:11.438006	73.000
2026-01-12 21:45:11.500192	4.000
2026-01-12 21:45:11.561905	31.000
2026-01-12 21:45:11.623520	54.000
2026-01-12 21:45:11.685401	77.000
2026-01-12 21:45:11.747794	11.000
2026-01-12 21:45:11.809474	28.000
2026-01-12 21:45:11.872033	14.000
2026-01-12 21:45:11.933249	25.000
2026-01-12 21:45:11.994914	71.000
2026-01-12 21:45:12.081458	69.000
2026-01-12 21:45:12.126419	47.000
2026-01-12 21:45:12.189001	92.000
2026-01-12 21:45:12.250996	83.000
2026-01-12 21:45:12.312020	84.000
2026-01-12 21:45:12.374008	80.000
2026-01-12 21:45:12.436081	57.000
2026-01-12 21:45:12.497674	36.000
2026-01-12 21:45:12.559673	75.000
2026-01-12 21:45:12.621450	34.000
2026-01-12 21:45:12.684958	36.000
2026-01-12 21:45:12.750730	81.000
2026-01-12 21:45:12.813128	43.000
2026-01-12 21:45:12.873978	31.000
2026-01-12 21:45:12.935362	48.000
2026-01-12 21:45:12.997556	5.000
2026-01-12 21:45:13.059688	61.000
2026-01-12 21:45:13.121166	86.000
2026-01-12 21:45:13.183292	62.000
2026-01-12 21:45:13.245127	69.000
2026-01-12 21:45:13.307319	51.000
2026-01-12 21:45:13.379380	23.000
2026-01-12 21:45:13.431948	69.000
2026-01-12 21:45:13.503166	48.000
2026-01-12 21:45:13.564411	87.000
2026-01-12 21:45:13.624809	47.000
2026-01-12 21:45:13.685211	61.000
2026-01-12 21:45:13.803055	1.000
2026-01-12 21:45:13.809367	51.000
2026-01-12 21:45:13.871426	58.000
2026-01-12 21:45:13.933138	85.000
2026-01-12 21:45:13.995517	93.000
2026-01-12 21:45:14.058493	81.000
2026-01-12 21:45:14.119780	51.000
2026-01-12 21:45:14.181530	79.000
2026-01-12 21:45:14.254121	26.000
2026-01-12 21:45:14.315732	1.000
2026-01-12 21:45:14.377605	84.000
2026-01-12 21:45:14.439377	8.000
2026-01-12 21:45:14.502044	39.000
2026-01-12 21:45:14.564997	11.000
2026-01-12 21:45:14.622781	36.000
2026-01-12 21:45:14.687977	3.000
2026-01-12 21:45:14.750009	11.000
2026-01-12 21:45:14.810332	64.000
2026-01-12 21:45:14.870312	32.000
2026-01-12 21:45:14.939230	26.000
2026-01-12 21:45:14.995515	72.000
2026-01-12 21:45:15.064116	12.000
2026-01-12 21:45:15.123961	99.000
2026-01-12 21:45:15.185454	37.000
2026-01-12 21:45:15.244514	4.000
2026-01-12 21:45:15.319324	18.000
2026-01-12 21:45:15.377129	25.000
2026-01-12 21:45:15.434435	43.000
2026-01-12 21:45:15.500257	20.000
2026-01-12 21:45:15.566525	43.000
2026-01-12 21:45:15.628786	27.000
2026-01-12 21:45:15.690978	80.000
2026-01-12 21:45:15.756403	68.000
2026-01-12 21:45:15.808875	92.000
2026-01-12 21:45:15.871957	16.000
2026-01-12 21:45:15.938527	32.000
2026-01-12 21:45:15.994513	94.000
2026-01-12 21:45:16.066433	73.000
2026-01-12 21:45:16.128836	33.000
2026-01-12 21:45:16.184127	5.000
2026-01-12 21:45:16.250808	40.000
2026-01-12 21:45:16.307814	29.000
2026-01-12 21:45:16.373612	55.000
2026-01-12 21:45:16.436615	15.000
2026-01-12 21:45:16.502030	17.000
2026-01-12 21:45:16.559721	2.000
2026-01-12 21:45:16.625585	71.000
2026-01-12 21:45:16.684892	72.000
2026-01-12 21:45:16.837067	78.000
2026-01-12 21:45:16.885244	22.000
2026-01-12 21:45:16.951306	35.000
2026-01-12 21:45:17.017591	98.000
2026-01-12 21:45:17.082825	79.000
2026-01-12 21:45:17.141270	12.000
2026-01-12 21:45:17.198938	61.000
2026-01-12 21:45:17.261570	36.000
2026-01-12 21:45:17.335040	35.000
2026-01-12 21:45:17.386511	49.000
2026-01-12 21:45:17.450288	23.000
2026-01-12 21:45:17.517612	39.000
2026-01-12 21:45:17.573616	1.000
2026-01-12 21:45:17.635849	41.000
2026-01-12 21:45:17.705906	94.000
2026-01-12 21:45:17.762183	2.000
2026-01-12 21:45:17.833437	50.000
2026-01-12 21:45:17.887926	79.000
2026-01-12 21:45:17.950920	98.000
2026-01-12 21:45:18.013968	46.000
2026-01-12 21:45:18.085043	86.000
2026-01-12 21:45:18.135506	95.000
2026-01-12 21:45:18.201538	15.000
2026-01-12 21:45:18.265759	48.000
2026-01-12 21:45:18.327388	13.000
2026-01-12 21:45:18.385564	46.000
2026-01-12 21:45:18.453971	86.000
2026-01-12 21:45:18.518935	79.000
2026-01-12 21:45:18.584545	42.000
2026-01-12 21:45:18.637137	47.000
2026-01-12 21:45:18.701172	55.000
2026-01-12 21:45:18.762875	57.000
2026-01-12 21:45:18.828811	85.000
2026-01-12 21:45:18.885547	16.000
2026-01-12 21:45:18.954456	97.000
2026-01-12 21:45:19.013377	19.000
2026-01-12 21:45:19.083365	68.000
2026-01-12 21:45:19.135570	97.000
2026-01-12 21:45:19.202622	60.000
2026-01-12 21:45:19.268370	92.000
2026-01-12 21:45:19.327412	7.000
2026-01-12 21:45:19.385524	67.000
2026-01-12 21:45:19.451308	63.000
2026-01-12 21:45:19.519251	13.000
2026-01-12 21:45:19.575036	21.000
2026-01-12 21:45:19.649740	26.000
2026-01-12 21:45:19.700065	78.000
2026-01-12 21:45:19.859292	77.000
2026-01-12 21:45:19.889851	89.000
2026-01-12 21:45:19.955192	52.000
2026-01-12 21:45:20.016095	98.000
2026-01-12 21:45:20.075819	26.000
2026-01-12 21:45:20.152941	36.000
2026-01-12 21:45:20.216103	9.000
2026-01-12 21:45:20.284064	11.000
2026-01-12 21:45:20.339687	67.000
2026-01-12 21:45:20.401947	12.000
2026-01-12 21:45:20.463924	53.000
2026-01-12 21:45:20.536453	31.000
2026-01-12 21:45:20.592677	1.000
2026-01-12 21:45:20.651516	96.000
2026-01-12 21:45:20.718404	69.000
2026-01-12 21:45:20.776803	55.000
2026-01-12 21:45:20.850877	20.000
2026-01-12 21:45:20.903033	65.000
2026-01-12 21:45:20.967670	22.000
2026-01-12 21:45:21.029971	47.000
2026-01-12 21:45:21.092292	45.000
2026-01-12 21:45:21.155516	27.000
2026-01-12 21:45:21.219609	61.000
2026-01-12 21:45:21.281637	23.000
2026-01-12 21:45:21.342882	55.000
2026-01-12 21:45:21.405228	31.000
2026-01-12 21:45:21.468523	50.000
2026-01-12 21:45:21.532551	25.000
2026-01-12 21:45:21.596032	92.000
2026-01-12 21:45:21.658045	15.000
2026-01-12 21:45:21.722272	57.000
2026-01-12 21:45:21.782495	9.000
2026-01-12 21:45:21.840638	21.000
2026-01-12 21:45:21.905870	25.000
2026-01-12 21:45:21.966454	89.000
2026-01-12 21:45:22.028206	10.000
2026-01-12 21:45:22.101566	24.000
2026-01-12 21:45:22.161750	93.000
2026-01-12 21:45:22.215950	8.000
2026-01-12 21:45:22.285330	11.000
2026-01-12 21:45:22.339996	71.000
2026-01-12 21:45:22.407524	64.000
2026-01-12 21:45:22.474078	40.000
2026-01-12 21:45:22.532516	87.000
2026-01-12 21:45:22.595434	16.000
2026-01-12 21:45:22.656242	11.000
2026-01-12 21:45:22.720033	18.000
2026-01-12 21:45:22.884258	62.000
2026-01-12 21:45:22.901745	24.000
2026-01-12 21:45:22.978971	48.000
2026-01-12 21:45:23.041179	24.000
2026-01-12 21:45:23.103235	8.000
2026-01-12 21:45:23.175817	41.000
2026-01-12 21:45:23.234459	79.000
2026-01-12 21:45:23.300011	9.000
2026-01-12 21:45:23.366033	87.000
2026-01-12 21:45:23.423105	99.000
2026-01-12 21:45:23.483412	78.000
2026-01-12 21:45:23.541921	6.000
2026-01-12 21:45:23.616152	71.000
2026-01-12 21:45:23.666604	96.000
2026-01-12 21:45:23.733601	93.000
2026-01-12 21:45:23.792753	5.000
2026-01-12 21:45:23.862452	63.000
2026-01-12 21:45:23.925270	63.000
2026-01-12 21:45:23.986207	17.000
2026-01-12 21:45:24.045992	35.000
2026-01-12 21:45:24.110571	71.000
2026-01-12 21:45:24.172188	58.000
2026-01-12 21:45:24.230023	8.000
2026-01-12 21:45:24.296165	58.000
2026-01-12 21:45:24.354039	47.000
2026-01-12 21:45:24.418873	98.000
2026-01-12 21:45:24.486673	64.000
2026-01-12 21:45:24.549108	7.000
2026-01-12 21:45:24.613410	36.000
2026-01-12 21:45:24.674038	94.000
2026-01-12 21:45:24.736392	44.000
2026-01-12 21:45:24.792838	98.000
2026-01-12 21:45:24.859859	2.000
2026-01-12 21:45:24.921263	86.000
2026-01-12 21:45:24.984543	76.000
2026-01-12 21:45:25.045976	52.000
2026-01-12 21:45:25.115674	83.000
2026-01-12 21:45:25.168378	82.000
2026-01-12 21:45:25.233825	86.000
2026-01-12 21:45:25.296655	15.000
2026-01-12 21:45:25.357196	48.000
2026-01-12 21:45:25.422875	96.000
2026-01-12 21:45:25.481777	5.000
2026-01-12 21:45:25.541640	19.000
2026-01-12 21:45:25.604102	94.000
2026-01-12 21:45:25.673875	89.000
2026-01-12 21:45:25.731128	65.000
2026-01-12 21:45:25.875789	47.000
2026-01-12 21:45:25.936339	81.000
2026-01-12 21:45:26.003480	5.000
2026-01-12 21:45:26.065557	23.000
2026-01-12 21:45:26.129150	67.000
2026-01-12 21:45:26.187474	20.000
2026-01-12 21:45:26.252748	58.000
2026-01-12 21:45:26.315295	30.000
2026-01-12 21:45:26.375730	60.000
2026-01-12 21:45:26.437814	22.000
2026-01-12 21:45:26.499858	52.000
2026-01-12 21:45:26.561785	49.000
2026-01-12 21:45:26.623167	72.000
2026-01-12 21:45:26.685392	66.000
2026-01-12 21:45:26.747230	2.000
2026-01-12 21:45:26.814450	31.000
2026-01-12 21:45:26.884812	93.000
2026-01-12 21:45:26.947224	53.000
2026-01-12 21:45:27.014436	39.000
2026-01-12 21:45:27.072438	82.000
2026-01-12 21:45:27.134916	80.000
2026-01-12 21:45:27.197833	46.000
2026-01-12 21:45:27.259831	57.000
2026-01-12 21:45:27.326378	15.000
2026-01-12 21:45:27.388663	73.000
2026-01-12 21:45:27.450250	47.000
2026-01-12 21:45:27.512804	77.000
2026-01-12 21:45:27.574621	94.000
2026-01-12 21:45:27.636986	22.000
2026-01-12 21:45:27.699639	44.000
2026-01-12 21:45:27.761172	34.000
2026-01-12 21:45:27.827228	73.000
2026-01-12 21:45:27.890126	13.000
2026-01-12 21:45:27.950777	56.000
2026-01-12 21:45:28.013386	75.000
2026-01-12 21:45:28.076125	42.000
2026-01-12 21:45:28.139151	12.000
2026-01-12 21:45:28.201785	11.000
2026-01-12 21:45:28.264320	47.000
2026-01-12 21:45:28.329131	37.000
2026-01-12 21:45:28.391844	58.000
2026-01-12 21:45:28.454719	92.000
2026-01-12 21:45:28.516856	4.000
2026-01-12 21:45:28.586129	30.000
2026-01-12 21:45:28.642436	32.000
2026-01-12 21:45:28.705451	31.000
2026-01-12 21:45:28.768030	87.000
2026-01-12 21:45:28.899637	43.000
2026-01-12 21:45:28.956171	92.000
2026-01-12 21:45:29.018862	73.000
2026-01-12 21:45:29.081482	52.000
2026-01-12 21:45:29.144138	41.000
2026-01-12 21:45:29.207446	73.000
2026-01-12 21:45:29.268429	2.000
2026-01-12 21:45:29.324345	46.000
2026-01-12 21:45:29.385226	80.000
2026-01-12 21:45:29.455791	75.000
2026-01-12 21:45:29.516148	92.000
2026-01-12 21:45:29.578689	76.000
2026-01-12 21:45:29.640335	24.000
2026-01-12 21:45:29.702366	24.000
2026-01-12 21:45:29.765424	51.000
2026-01-12 21:45:29.829976	13.000
2026-01-12 21:45:29.885599	83.000
2026-01-12 21:45:29.952231	52.000
2026-01-12 21:45:30.015438	43.000
2026-01-12 21:45:30.076686	87.000
2026-01-12 21:45:30.138909	99.000
2026-01-12 21:45:30.203421	97.000
2026-01-12 21:45:30.264105	99.000
2026-01-12 21:45:30.325810	83.000
2026-01-12 21:45:30.392295	47.000
2026-01-12 21:45:30.454875	77.000
2026-01-12 21:45:30.517657	69.000
2026-01-12 21:45:30.579508	70.000
2026-01-12 21:45:30.641672	70.000
2026-01-12 21:45:30.700474	67.000
2026-01-12 21:45:30.764876	63.000
2026-01-12 21:45:30.829385	71.000
2026-01-12 21:45:30.902587	97.000
2026-01-12 21:45:30.965774	54.000
2026-01-12 21:45:31.027355	43.000
2026-01-12 21:45:31.089678	7.000
2026-01-12 21:45:31.151137	54.000
2026-01-12 21:45:31.214142	48.000
2026-01-12 21:45:31.277559	65.000
2026-01-12 21:45:31.344810	45.000
2026-01-12 21:45:31.406142	7.000
2026-01-12 21:45:31.468866	8.000
2026-01-12 21:45:31.530936	69.000
2026-01-12 21:45:31.594152	49.000
2026-01-12 21:45:31.656197	25.000
2026-01-12 21:45:31.719350	17.000
2026-01-12 21:45:31.784179	88.000
2026-01-12 21:45:31.903515	56.000
2026-01-12 21:45:31.962788	41.000
2026-01-12 21:45:32.025176	4.000
2026-01-12 21:45:32.087596	27.000
2026-01-12 21:45:32.150275	56.000
2026-01-12 21:45:32.212948	4.000
2026-01-12 21:45:32.275541	49.000
2026-01-12 21:45:32.338576	82.000
2026-01-12 21:45:32.400542	94.000
2026-01-12 21:45:32.463227	14.000
2026-01-12 21:45:32.535290	28.000
2026-01-12 21:45:32.597608	70.000
2026-01-12 21:45:32.659852	37.000
2026-01-12 21:45:32.721913	62.000
2026-01-12 21:45:32.783509	16.000
2026-01-12 21:45:32.840192	68.000
2026-01-12 21:45:32.900726	58.000
2026-01-12 21:45:32.966606	81.000
2026-01-12 21:45:33.032582	85.000
2026-01-12 21:45:33.090472	57.000
2026-01-12 21:45:33.164120	57.000
2026-01-12 21:45:33.221423	98.000
2026-01-12 21:45:33.280767	83.000
2026-01-12 21:45:33.338193	37.000
2026-01-12 21:45:33.408815	58.000
2026-01-12 21:45:33.468831	66.000
2026-01-12 21:45:33.536440	43.000
2026-01-12 21:45:33.595765	76.000
2026-01-12 21:45:33.656039	52.000
2026-01-12 21:45:33.715955	30.000
2026-01-12 21:45:33.779481	84.000
2026-01-12 21:45:33.844840	16.000
2026-01-12 21:45:33.908297	4.000
2026-01-12 21:45:33.971654	65.000
2026-01-12 21:45:34.032157	8.000
2026-01-12 21:45:34.092878	83.000
2026-01-12 21:45:34.154551	78.000
2026-01-12 21:45:34.216823	72.000
2026-01-12 21:45:34.279083	31.000
2026-01-12 21:45:34.341210	94.000
2026-01-12 21:45:34.409947	7.000
2026-01-12 21:45:34.470241	95.000
2026-01-12 21:45:34.531817	58.000
2026-01-12 21:45:34.600927	79.000
2026-01-12 21:45:34.666061	89.000
2026-01-12 21:45:34.728476	50.000
2026-01-12 21:45:34.895891	84.000
2026-01-12 21:45:34.916260	99.000
2026-01-12 21:45:34.993807	27.000
2026-01-12 21:45:35.064681	24.000
2026-01-12 21:45:35.140243	87.000
2026-01-12 21:45:35.182709	82.000
2026-01-12 21:45:35.244223	50.000
2026-01-12 21:45:35.306400	2.000
2026-01-12 21:45:35.378870	86.000
2026-01-12 21:45:35.437894	88.000
2026-01-12 21:45:35.502186	26.000
2026-01-12 21:45:35.563764	66.000
2026-01-12 21:45:35.625464	17.000
2026-01-12 21:45:35.687313	82.000
2026-01-12 21:45:35.744701	75.000
2026-01-12 21:45:35.811469	21.000
2026-01-12 21:45:35.873105	90.000
2026-01-12 21:45:35.936355	54.000
2026-01-12 21:45:35.997879	20.000
2026-01-12 21:45:36.069021	49.000
2026-01-12 21:45:36.131185	64.000
2026-01-12 21:45:36.182569	22.000
2026-01-12 21:45:36.254481	92.000
2026-01-12 21:45:36.316800	41.000
2026-01-12 21:45:36.378894	40.000
2026-01-12 21:45:36.441317	59.000
2026-01-12 21:45:36.503567	24.000
2026-01-12 21:45:36.565618	57.000
2026-01-12 21:45:36.628406	26.000
2026-01-12 21:45:36.690831	13.000
2026-01-12 21:45:36.754969	79.000
2026-01-12 21:45:36.815624	48.000
2026-01-12 21:45:36.877462	3.000
2026-01-12 21:45:36.940015	78.000
2026-01-12 21:45:36.999773	1.000
2026-01-12 21:45:37.060551	27.000
2026-01-12 21:45:37.121516	86.000
2026-01-12 21:45:37.181741	30.000
2026-01-12 21:45:37.252958	84.000
2026-01-12 21:45:37.313799	33.000
2026-01-12 21:45:37.375679	29.000
2026-01-12 21:45:37.438595	57.000
2026-01-12 21:45:37.498439	20.000
2026-01-12 21:45:37.558389	3.000
2026-01-12 21:45:37.622562	4.000
2026-01-12 21:45:37.685029	15.000
2026-01-12 21:45:37.746888	5.000
2026-01-12 21:45:37.866056	55.000
2026-01-12 21:45:37.870605	51.000
2026-01-12 21:45:37.933992	73.000
2026-01-12 21:45:38.003000	17.000
2026-01-12 21:45:38.064886	94.000
2026-01-12 21:45:38.127326	2.000
2026-01-12 21:45:38.189532	2.000
2026-01-12 21:45:38.251732	87.000
2026-01-12 21:45:38.314620	19.000
2026-01-12 21:45:38.377220	15.000
2026-01-12 21:45:38.439760	99.000
2026-01-12 21:45:38.501795	56.000
2026-01-12 21:45:38.564163	7.000
2026-01-12 21:45:38.627091	48.000
2026-01-12 21:45:38.689218	54.000
2026-01-12 21:45:38.751848	51.000
2026-01-12 21:45:38.814547	95.000
2026-01-12 21:45:38.877704	72.000
2026-01-12 21:45:38.933521	64.000
2026-01-12 21:45:39.002220	82.000
2026-01-12 21:45:39.064605	72.000
2026-01-12 21:45:39.127300	8.000
2026-01-12 21:45:39.189405	79.000
2026-01-12 21:45:39.252126	95.000
2026-01-12 21:45:39.314161	44.000
2026-01-12 21:45:39.377518	73.000
2026-01-12 21:45:39.439740	71.000
2026-01-12 21:45:39.502393	85.000
2026-01-12 21:45:39.564929	93.000
2026-01-12 21:45:39.627550	19.000
2026-01-12 21:45:39.689623	56.000
2026-01-12 21:45:39.750971	80.000
2026-01-12 21:45:39.813174	87.000
2026-01-12 21:45:39.874769	68.000
2026-01-12 21:45:39.941617	37.000
2026-01-12 21:45:39.997784	73.000
2026-01-12 21:45:40.058685	85.000
2026-01-12 21:45:40.119357	80.000
2026-01-12 21:45:40.189515	45.000
2026-01-12 21:45:40.251136	11.000
2026-01-12 21:45:40.311700	79.000
2026-01-12 21:45:40.373538	43.000
2026-01-12 21:45:40.435208	52.000
2026-01-12 21:45:40.506064	15.000
2026-01-12 21:45:40.566079	53.000
2026-01-12 21:45:40.626663	63.000
2026-01-12 21:45:40.689087	18.000
2026-01-12 21:45:40.750682	29.000
2026-01-12 21:45:40.859823	30.000
2026-01-12 21:45:40.873992	39.000
2026-01-12 21:45:40.941973	40.000
2026-01-12 21:45:41.000180	1.000
2026-01-12 21:45:41.062261	90.000
2026-01-12 21:45:41.124536	89.000
2026-01-12 21:45:41.185952	14.000
2026-01-12 21:45:41.247556	21.000
2026-01-12 21:45:41.310012	69.000
2026-01-12 21:45:41.370479	30.000
2026-01-12 21:45:41.432851	24.000
2026-01-12 21:45:41.504571	74.000
2026-01-12 21:45:41.565291	95.000
2026-01-12 21:45:41.626358	78.000
2026-01-12 21:45:41.686961	13.000
2026-01-12 21:45:41.748431	64.000
2026-01-12 21:45:41.810172	96.000
2026-01-12 21:45:41.871999	82.000
2026-01-12 21:45:41.939531	36.000
2026-01-12 21:45:41.996412	79.000
2026-01-12 21:45:42.057048	40.000
2026-01-12 21:45:42.119299	11.000
2026-01-12 21:45:42.191562	7.000
2026-01-12 21:45:42.253652	63.000
2026-01-12 21:45:42.315927	54.000
2026-01-12 21:45:42.376877	30.000
2026-01-12 21:45:42.438484	26.000
2026-01-12 21:45:42.499910	54.000
2026-01-12 21:45:42.559016	10.000
2026-01-12 21:45:42.624053	94.000
2026-01-12 21:45:42.682693	97.000
2026-01-12 21:45:42.746383	17.000
2026-01-12 21:45:42.808508	45.000
2026-01-12 21:45:42.870366	25.000
2026-01-12 21:45:42.937894	67.000
2026-01-12 21:45:43.003393	14.000
2026-01-12 21:45:43.065262	7.000
2026-01-12 21:45:43.127025	50.000
2026-01-12 21:45:43.184744	49.000
2026-01-12 21:45:43.250199	47.000
2026-01-12 21:45:43.311812	96.000
